,Review,label
2131,دستور لا يمر بموافقة ثلثين الشعب على الأقل وفقط بالأغلبية المطلقة يبشر بإنقسام الوطن والإطاحة بالإستقرار ولن يعمر,1
2132,البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,0
2133,الجيش والداخلية والبلطجية ايد واحدة لارتكاب جرائم وحشية جديدة ضد شعب مصر فى تظاهراته السلمية 30 اغسطس الشعب يستعيد ثورته,0
2134,كل من يظن انه ربما يكون مرصود الحيطة و الحذر و عدم المبيت في المنزل اليوم #شارك #انشر #حذر,0
2135,مع اعلام خالتى فرنسا يؤكدون ان فيديو سيسي المسرب مفبرك ثم يؤكدون (هم بشحمهم ولحمهم) ملاحقة من سرب الفيديو,0
2136,لبـستُ ثوب الرَّجا والناس قد رقدوا - وَقمتُ أشكو إلى مولاي ما أجدُ / وقلتُ يـا أمَـلي في كلِّ نائـبةٍ - ومَن عليهِ لكـشفِ الـضُّرِّ أعتمدُ,0
2137,اليوم السابع | كلاب بوليسية لتأمين #امتحانات #عين_شمس و #الجامعة: منع دخول المفصولين,0
2138,#غرد_بذكر_الله #اذكر_الله #حصن_المسلم,0
2139,#يانبى سلام عليك #ماهر زين,0
2140,__ 1 _ يعني انت مش متابع بس بتشتمني احتياطي؟,0
2141,# #لغز_الحياة #مصطفي_محمود #البرنس,0
2142,#محمد_رمضان و #السبكي: تهاوشوا مع بعض احسن عشان لا نشوفك في افلام زباله,0
2143,"هذه هي الأيام التي تجعلك تبدأ في التفكير بجدية فيما قاله نيتشه ""عندما تحارب الوحوش إحذر ألا تتحول إلى وحش""اللهم لا تفقدنا إنسانيتنا أبدا",0
2144,مشكلة اليسار مش اللي قاله العريان مشكلته إن رغم كونه الفصيل الأكثر فاعلية ونضالية في الثورة المصرية لم يستطع طرح شكل,0
2145,لن نسمح أن يزج بنا فى حرب أخرى وتدخلنا بـ #سوريا و #أوكرانيا من أجل الحل السلمي#أميركا #العرب,0
2146,أحمد مطر #رابعة #رابعة_العدوية #مجزرة_رابعة #مجزرة_السيسي #مصر,0
2147,لا قتل الناس في بورسعيد برصاص الشرطة ولا تعذيب المعتقلين ولا الغاء القانون لصالح مرسي في الاعلان الدستوري لا شيء اقلق أمريكا مثل محاكمة مرسي,0
2148,3 الدم المصري كله حرام، أدين الاعتداءات على مقار الإخوان والحرية والعدالة وكافة أشكال العنف، جميع الضحايا مصريون لا فرق بين إخواني وآخر,0
2149,الببلاوي: تصنيف الإخوان تنظيما إرهابيا قرار سياسي #الببلاوي #مصر,1
2150,"التويتة السابقة:ايوه العريان قال كل ده مابين جرايد و احاديث صحفية,بطلوا تقرفونا بالبرادعي بقى",0
2151,#كلمتين_وبس أحبك جدآ #الى_احدهم,1
2152,ألقاكم بعد ربع ساعة من الأن في برنامج (الحياة اليوم) على قناة الحياة، للحديث عن قضية الإساءة لرسولنا الكريم، صلى الله عليه وسلم,1
2153,برومو حلقة (بائع الليمون) - ثاني حلقات الأنيميشن من برنامج بسمة أمل انتظروا الحلقة الساعة 7 مساء الخميس,0
2154,يارب انا مش طالب كتير انا عايز واحده فى خفة دم #رنوش وجنان #سوكا وجمال #شيرى_عادل ورقة #جنات واى حاجة من #صافيناز ^_^ #,1
2155,"هزة وسط ""#صافيناز"" بـ 110 آلاف جنيه يلعن ابو التعليم",0
2156,#نبض_الاخوان ا #عصام_سلطان و ثبات على المبدأ احنا مش حانقدم أى تنازل ومش حانعترف وحانتحبس مش مهم كل,1
2157,القاضى كريم اسماعيل,0
2158,الحل السياسي يهدف للبدء في بناء الاقتصاد ولا يعني التصالح مع من تورطوا في عنف #السادة_المحترمون …,1
2159,أنصار الإخوان فرحانين قوي بلبانة إحنا لو نزلنا الشوارع هنربيكو وفاهمين إنهم لو نزلوا وعملوا موقعة جمل جديدة وقتلوا كل الناس إنها هتخلص,0
2160,ارجو من مذيعي وضيوف الجزيرة الرد على حسام فودة عندما يكرر عبارته اليومية ما هى صفة خيرت الشاطر ليلتقي سفيرة,0
2161,"من فضل الإسلام أنه كرم المرأة, وأكد إنسانيتها وأهليتها للتكليف والمسئولية والجزاء ودخول الجنة #",0
2162,انتي اصلا مافيك فايده #كلمه_بتتقال_في_البيت_كل_يوم,0
2163,#الداخلية_بلطجية واقعة الاعتداء على الزميلة م/ #داليا_رضوان,0
2164,46572581 ههههههههههه انا و ام ابني المستقبلية بنفتح من اكونت واحد,0
2165,"#متصدر_لاتكلمني, #النصر_الشباب, #الهلال, #اكشن_يا_دوري شجع ناديك بدون تعصب مع برنامج الايفون الرائع 56",0
2166,إحترام الحق أهم من إحترام القانون ولا سبيل إلا بجعل القانون ينصاع للحق لكي يحترمه الناس,0
2167,آمين من هنا للعشر الأواخر أنا في ديك الساعة يا جميل انت عارف محبتي واعجابي,1
2168,(بأي ذنبٍ قُتلت)؟! #مجزرة_رابعة_العدوية #السيسي …,0
2169,الحلقة الثامنة عشر - الجزء الثالث - فرقة صابرين,1
2170,#فى_عالم_موازى كان زمان زعتر هو اللى بيشيلنى و يدلعنى و يأكلنى و ينيمنى جمبه بليل =)) ! #زعتر_القط,1
2171,ماذا فعلت مؤسسات الدولة لشرح مسودة الدستور للأميين؟ لمن يذهب الأمي الذي سيصوت على الدستور ليفهم محتواه؟ كيف نقبل هذه المسرحية الرديئة؟,0
2172,"الشهيد بيموت مرة واحدة و المعتقل بيموت كل يوم ,,, اللهم فك أسراهم #انا_مش_رقم",0
2173,"#موقف_نفسي_اعيشه_مع_جوزي #موقف_نفسي_اعيشه_مع_مراتي انا من رأيى بعد الهاشتاجين دول , نطلع الجمعه على قصر الرياسة بمليونية (عايز…",0
2174,الي #حمدين_صباحي: لو أنت عاوز تحاكم #السيسي يبقي أنت ما فرقتش كتير #عن اللي حاكم #سليمان_خاطر #نقطة #مصر #الانتخابات_الرئاسية #اليوم_السابع,1
2175,مترجعوا #مبارك و اقتلوا الشباب اللى باقى هو ده اللى ناقص يا #جيش_كامب_ديفيد #سيسى_كوهن,0
2176,تطبيق الشريعة,0
2177,مش كده برضه حيث كده خد دي لحد ما أشوفك على خيرصباح الفل,1
2178,صوره معبره جدا جدا جدا #السيسي_رئيسي_2014,0
2179,بلغة الملاكمة الرئيس الشرعى أسقط الانقلاب بالضربة القاضية,0
2180,الميزة الوحيدة لحزب النور هو توافر مادة جيدة للبرنامج لكن انا بقول ان البلد اهم من البرنامج :),1
2181,لَا حًــــوٌلَ وٌلَا قُــــوٌة إلَا بِّالَله سُبْحًانَ الله الْعَظيِم وَبِحَمْدِهْ #اذكار #غرد_بذكر_الله,0
2182,رونالدو جاهز للقاء البايرن #ريال_مدريد #كريستيانو_رونالدو,0
2183,أنا ضد أنا يكون نائبي إمراة أو مسيحي من أجل دعاية انتخابية ولكن سيتم إختيار الاكفأ في كل مجال سواء # #,0
2184,"وحدة الكيانات العربية هي جزء من أمنك القومي وحفاظاً على وحدة كيانك,إن لم تعي ذلك #…",0
2185,2 عندي حق لكن هل أخلاقنا مثل أخلاقهم؟,0
2186,فكرك هوايا دا صغير ياللي انت ناوي تدوبني #دينا_الوديدي,0
2187,لا تكن امعة اذا احسن الناس احسنت واذا اساؤا اسأتحديث صحيحولا يجرمنكم شنآن قوما الا تعدلوا اعدلوا ذلك اقرب للتقوى,0
2188,احناا الصوت ساعة لما تحبو الدنيا سكوت #كاريوكى,1
2189,ندى قررت حكومة #هشام_قنديل زيادة أسعار الغاز و الكهرباء و إليكم ردود الأفعال • عمرو أديب كل دى زيادة …,0
2190,_ منطق فاشل وكاذب دول متصورين بالأسلحة وفيه ضحايا سقطوا من الشرطة في الإعتصامين مش هتعرفوا تغيروا التاريخ,0
2191,اذا حدث توافق حول المبادىء العامة للدستور سيفقد المتطرفون اكبر أسلحتهم لابد ان يقنعوا البسطاء ان الاسلام في خطر حتى يفوزوا بمقاعد الحكم,1
2192,سنسعى في كل وقت وتحت كل الظروف ورغم كل القيود أن نكون من الذين يقولون فيعملون ويعرفون فيلزمون ويقدمون فيقبل منهم #مكملين #اثبتوا,0
